Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->picoM),INa(x1.000)(microA->picoA),INaL(x1.000)(microA->picoA),ICaL(x1.000)(microA->picoA),Ito(x1.000)(microA->picoA),IKr(x1.000)(microA->picoA),IKs(x1.000)(microA->picoA),IK1(x1.000)(microA->picoA)
16.53,40.34,-0.03,0.01,99,-222,-323,-1073,745,220,10,0
16.54,40.34,-0.03,0.01,99,-221,-323,-1073,745,220,10,0
16.54,40.34,-0.03,0.01,99,-221,-323,-1072,745,220,10,0
16.55,40.34,-0.03,0.01,99,-220,-323,-1072,744,220,10,0
16.55,40.34,-0.03,0.01,99,-220,-323,-1071,744,220,10,0
16.56,40.34,-0.03,0.01,99,-219,-323,-1071,743,220,10,0
16.56,40.34,-0.03,0.01,99,-218,-323,-1070,743,220,10,0
16.57,40.34,-0.03,0.01,99,-218,-323,-1070,743,220,10,0
16.57,40.34,-0.03,0.01,99,-217,-323,-1069,742,220,10,0
16.58,40.34,-0.03,0.01,99,-217,-323,-1069,742,220,10,0
16.58,40.34,-0.03,0.01,99,-216,-323,-1068,742,220,10,0
16.59,40.34,-0.03,0.01,99,-216,-323,-1068,741,220,10,0
16.59,40.34,-0.03,0.01,99,-215,-323,-1067,741,220,10,0
16.60,40.34,-0.04,0.01,99,-214,-323,-1067,741,220,10,0
16.60,40.34,-0.04,0.01,99,-214,-323,-1066,740,220,10,0
16.61,40.34,-0.04,0.01,99,-213,-323,-1066,740,221,10,0
16.61,40.34,-0.04,0.01,99,-213,-323,-1065,739,221,10,0
16.62,40.34,-0.04,0.01,99,-212,-323,-1064,739,221,10,0
16.62,40.33,-0.04,0.01,99,-211,-323,-1064,739,221,10,0
16.63,40.33,-0.04,0.01,99,-211,-323,-1063,738,221,11,0
16.63,40.33,-0.04,0.01,99,-210,-323,-1063,738,221,11,0
16.64,40.33,-0.04,0.01,99,-210,-323,-1062,738,221,11,0
16.64,40.33,-0.04,0.01,99,-209,-323,-1062,737,221,11,0
16.65,40.33,-0.04,0.01,99,-209,-323,-1061,737,221,11,0
16.65,40.33,-0.04,0.01,99,-208,-323,-1061,736,221,11,0
16.66,40.33,-0.04,0.01,99,-208,-323,-1060,736,221,11,0
16.66,40.33,-0.04,0.01,99,-207,-323,-1060,736,221,11,0
16.67,40.33,-0.04,0.01,100,-206,-323,-1059,735,221,11,0
16.67,40.33,-0.05,0.01,100,-206,-323,-1059,735,221,11,0
16.68,40.33,-0.05,0.01,100,-205,-323,-1058,735,222,11,0
16.68,40.33,-0.05,0.01,100,-205,-323,-1058,734,222,11,0
16.69,40.33,-0.05,0.01,100,-204,-323,-1057,734,222,11,0
16.69,40.33,-0.05,0.01,100,-204,-323,-1057,733,222,11,0
16.70,40.33,-0.05,0.01,100,-203,-323,-1056,733,222,11,0
16.70,40.33,-0.05,0.01,100,-203,-323,-1056,733,222,11,0
16.71,40.33,-0.05,0.01,100,-202,-323,-1055,732,222,11,0
16.71,40.33,-0.05,0.01,100,-202,-323,-1055,732,222,11,0
16.72,40.33,-0.05,0.01,100,-201,-323,-1054,732,222,11,0
16.72,40.33,-0.05,0.01,100,-200,-323,-1054,731,222,11,0
16.73,40.33,-0.05,0.01,100,-200,-323,-1053,731,222,11,0
16.73,40.33,-0.05,0.01,100,-199,-323,-1053,731,222,11,0
16.74,40.33,-0.05,0.01,100,-199,-323,-1052,730,222,11,0
16.74,40.33,-0.05,0.01,100,-198,-323,-1052,730,222,11,0
16.75,40.33,-0.05,0.01,100,-198,-323,-1051,729,222,11,0
16.75,40.33,-0.06,0.01,100,-197,-323,-1051,729,223,11,0
16.76,40.33,-0.06,0.01,100,-197,-322,-1050,729,223,11,0
16.76,40.33,-0.06,0.01,100,-196,-322,-1050,728,223,11,0
16.77,40.33,-0.06,0.01,100,-196,-322,-1049,728,223,11,0
16.77,40.33,-0.06,0.01,100,-195,-322,-1049,728,223,11,0
16.78,40.33,-0.06,0.01,100,-195,-322,-1048,727,223,11,0
16.78,40.33,-0.06,0.01,100,-194,-322,-1048,727,223,11,0
16.79,40.33,-0.06,0.01,100,-194,-322,-1047,726,223,11,0
16.79,40.33,-0.06,0.01,100,-193,-322,-1047,726,223,11,0
16.80,40.33,-0.06,0.01,101,-193,-322,-1046,726,223,11,0
16.80,40.33,-0.06,0.01,101,-192,-322,-1046,725,223,11,0
16.81,40.33,-0.06,0.01,101,-192,-322,-1045,725,223,11,0
16.81,40.33,-0.06,0.01,101,-191,-322,-1045,725,223,11,0
16.82,40.32,-0.06,0.01,101,-191,-322,-1044,724,223,11,0
16.82,40.32,-0.06,0.01,101,-190,-322,-1044,724,224,11,0
16.83,40.32,-0.06,0.01,101,-190,-322,-1043,723,224,11,0
16.83,40.32,-0.06,0.01,101,-189,-322,-1043,723,224,11,0
16.84,40.32,-0.07,0.01,101,-189,-322,-1043,723,224,11,0
16.84,40.32,-0.07,0.01,101,-188,-322,-1042,722,224,11,0
16.85,40.32,-0.07,0.01,101,-188,-322,-1042,722,224,11,0
16.85,40.32,-0.07,0.01,101,-187,-322,-1041,722,224,11,0
16.86,40.32,-0.07,0.01,101,-187,-322,-1041,721,224,11,0
16.86,40.32,-0.07,0.01,101,-186,-322,-1040,721,224,11,0
16.87,40.32,-0.07,0.01,101,-186,-322,-1040,720,224,11,0
16.87,40.32,-0.07,0.01,101,-185,-322,-1039,720,224,11,0
16.88,40.32,-0.07,0.01,101,-185,-322,-1039,720,224,11,0
16.88,40.32,-0.07,0.01,101,-184,-322,-1038,719,224,11,0
16.89,40.32,-0.07,0.01,101,-184,-322,-1038,719,224,11,0
16.89,40.32,-0.07,0.01,101,-183,-322,-1037,718,224,11,0
16.90,40.32,-0.07,0.01,101,-183,-322,-1037,718,225,11,0
16.90,40.32,-0.07,0.01,101,-182,-322,-1036,718,225,11,0
16.91,40.32,-0.07,0.01,101,-182,-322,-1036,717,225,11,0
16.91,40.32,-0.07,0.01,101,-181,-322,-1035,717,225,11,0
16.92,40.32,-0.07,0.01,101,-181,-322,-1035,717,225,11,0
16.92,40.32,-0.07,0.01,101,-180,-322,-1034,716,225,11,0
16.93,40.32,-0.08,0.01,102,-180,-322,-1034,716,225,11,0
16.93,40.32,-0.08,0.01,102,-179,-322,-1033,715,225,11,0
16.94,40.32,-0.08,0.01,102,-179,-322,-1033,715,225,11,0
16.94,40.32,-0.08,0.01,102,-179,-322,-1033,715,225,11,0
16.95,40.32,-0.08,0.01,102,-178,-322,-1032,714,225,11,0
16.95,40.32,-0.08,0.01,102,-178,-322,-1032,714,225,11,0
16.96,40.31,-0.08,0.01,102,-177,-322,-1031,714,225,11,0
16.96,40.31,-0.08,0.01,102,-177,-322,-1031,713,225,11,0
16.97,40.31,-0.08,0.01,102,-176,-322,-1030,713,226,11,0
16.97,40.31,-0.08,0.01,102,-176,-322,-1030,712,226,11,0
16.98,40.31,-0.08,0.01,102,-175,-322,-1029,712,226,11,0
16.98,40.31,-0.08,0.01,102,-175,-322,-1029,712,226,11,0
16.99,40.31,-0.08,0.01,102,-174,-322,-1028,711,226,11,0
16.99,40.31,-0.08,0.01,102,-174,-322,-1028,711,226,11,0
17.00,40.31,-0.08,0.01,102,-173,-322,-1027,711,226,11,0
17.00,40.31,-0.08,0.01,102,-173,-322,-1027,710,226,11,0
17.01,40.31,-0.08,0.01,102,-173,-322,-1027,710,226,11,0
17.01,40.31,-0.08,0.01,102,-172,-322,-1026,709,226,11,0
17.02,40.31,-0.08,0.01,102,-172,-322,-1026,709,226,11,0
17.02,40.31,-0.08,0.01,102,-171,-322,-1025,709,226,11,0
17.03,40.31,-0.09,0.01,102,-171,-322,-1025,708,226,11,0
17.03,40.31,-0.09,0.01,102,-170,-322,-1024,708,226,11,0
17.04,40.31,-0.09,0.01,102,-170,-322,-1024,708,226,11,0
17.04,40.31,-0.09,0.01,102,-169,-322,-1023,707,227,11,0
17.05,40.31,-0.09,0.01,103,-169,-322,-1023,707,227,11,0
17.05,40.31,-0.09,0.01,103,-169,-322,-1023,706,227,11,0
17.06,40.31,-0.09,0.01,103,-168,-322,-1022,706,227,11,0
17.06,40.31,-0.09,0.01,103,-168,-322,-1022,706,227,11,0
17.07,40.31,-0.09,0.01,103,-167,-322,-1021,705,227,11,0
17.07,40.31,-0.09,0.01,103,-167,-322,-1021,705,227,11,0
17.08,40.30,-0.09,0.01,103,-166,-322,-1020,705,227,12,0
17.08,40.30,-0.09,0.01,103,-166,-322,-1020,704,227,12,0
17.09,40.30,-0.09,0.01,103,-166,-322,-1019,704,227,12,0
17.09,40.30,-0.09,0.01,103,-165,-322,-1019,703,227,12,0
17.10,40.30,-0.09,0.01,103,-165,-322,-1018,703,227,12,0
17.10,40.30,-0.09,0.01,103,-164,-322,-1018,703,227,12,0
17.11,40.30,-0.09,0.01,103,-164,-322,-1018,702,227,12,0
17.11,40.30,-0.09,0.01,103,-163,-322,-1017,702,227,12,0
17.12,40.30,-0.09,0.01,103,-163,-322,-1017,701,228,12,0
17.12,40.30,-0.09,0.01,103,-163,-322,-1016,701,228,12,0
17.13,40.30,-0.09,0.01,103,-162,-322,-1016,701,228,12,0
17.13,40.30,-0.10,0.01,103,-162,-322,-1015,700,228,12,0
17.14,40.30,-0.10,0.01,103,-161,-322,-1015,700,228,12,0
17.14,40.30,-0.10,0.01,103,-161,-322,-1015,700,228,12,0
17.15,40.30,-0.10,0.01,103,-160,-322,-1014,699,228,12,0
17.15,40.30,-0.10,0.01,103,-160,-322,-1014,699,228,12,0
17.16,40.30,-0.10,0.01,103,-160,-322,-1013,698,228,12,0
17.16,40.30,-0.10,0.01,103,-159,-322,-1013,698,228,12,0
17.17,40.30,-0.10,0.01,103,-159,-322,-1012,698,228,12,0
17.17,40.30,-0.10,0.01,104,-158,-322,-1012,697,228,12,0
17.18,40.30,-0.10,0.01,104,-158,-322,-1012,697,228,12,0
17.18,40.29,-0.10,0.01,104,-158,-322,-1011,697,228,12,0
17.19,40.29,-0.10,0.01,104,-157,-322,-1011,696,228,12,0
17.19,40.29,-0.10,0.01,104,-157,-322,-1010,696,229,12,0
17.20,40.29,-0.10,0.01,104,-156,-322,-1010,695,229,12,0
17.20,40.29,-0.10,0.01,104,-156,-322,-1009,695,229,12,0
17.21,40.29,-0.10,0.01,104,-156,-322,-1009,695,229,12,0
17.21,40.29,-0.10,0.01,104,-155,-322,-1009,694,229,12,0
17.22,40.29,-0.10,0.01,104,-155,-322,-1008,694,229,12,0
17.22,40.29,-0.10,0.01,104,-154,-322,-1008,694,229,12,0
17.23,40.29,-0.10,0.01,104,-154,-322,-1007,693,229,12,0
17.23,40.29,-0.10,0.01,104,-154,-322,-1007,693,229,12,0
17.24,40.29,-0.10,0.01,104,-153,-322,-1006,692,229,12,0
17.24,40.29,-0.10,0.01,104,-153,-322,-1006,692,229,12,0
17.25,40.29,-0.11,0.01,104,-152,-322,-1006,692,229,12,0
17.25,40.29,-0.11,0.01,104,-152,-322,-1005,691,229,12,0
17.26,40.29,-0.11,0.01,104,-152,-322,-1005,691,229,12,0
17.26,40.29,-0.11,0.01,104,-151,-322,-1004,691,229,12,0
17.27,40.29,-0.11,0.01,104,-151,-322,-1004,690,230,12,0
17.27,40.29,-0.11,0.01,104,-150,-322,-1003,690,230,12,0
17.28,40.28,-0.11,0.01,104,-150,-322,-1003,689,230,12,0
17.28,40.28,-0.11,0.01,104,-150,-322,-1003,689,230,12,0
17.29,40.28,-0.11,0.01,105,-149,-322,-1002,689,230,12,0
17.29,40.28,-0.11,0.01,105,-149,-322,-1002,688,230,12,0
17.30,40.28,-0.11,0.01,105,-149,-322,-1001,688,230,12,0
17.30,40.28,-0.11,0.01,105,-148,-322,-1001,687,230,12,0
17.31,40.28,-0.11,0.01,105,-148,-322,-1001,687,230,12,0
17.31,40.28,-0.11,0.01,105,-147,-322,-1000,687,230,12,0
17.32,40.28,-0.11,0.01,105,-147,-322,-1000,686,230,12,0
17.32,40.28,-0.11,0.01,105,-147,-322,-999,686,230,12,0
17.33,40.28,-0.11,0.01,105,-146,-322,-999,686,230,12,0
17.33,40.28,-0.11,0.01,105,-146,-322,-999,685,230,12,0
17.34,40.28,-0.11,0.01,105,-146,-322,-998,685,230,12,0
17.34,40.28,-0.11,0.01,105,-145,-322,-998,684,231,12,0
17.35,40.28,-0.11,0.01,105,-145,-322,-997,684,231,12,0
17.35,40.28,-0.11,0.01,105,-144,-322,-997,684,231,12,0
17.36,40.28,-0.11,0.01,105,-144,-322,-997,683,231,12,0
17.36,40.28,-0.11,0.01,105,-144,-322,-996,683,231,12,0
17.37,40.27,-0.11,0.01,105,-143,-322,-996,683,231,12,0
17.37,40.27,-0.11,0.01,105,-143,-322,-995,682,231,12,0
17.38,40.27,-0.12,0.01,105,-143,-322,-995,682,231,12,0
17.38,40.27,-0.12,0.01,105,-142,-322,-995,681,231,12,0
17.39,40.27,-0.12,0.01,105,-142,-322,-994,681,231,12,0
17.39,40.27,-0.12,0.01,105,-142,-322,-994,681,231,12,0
17.40,40.27,-0.12,0.01,105,-141,-321,-993,680,231,12,0
17.40,40.27,-0.12,0.01,106,-141,-321,-993,680,231,12,0
17.41,40.27,-0.12,0.01,106,-140,-321,-993,680,231,12,0
17.41,40.27,-0.12,0.01,106,-140,-321,-992,679,231,12,0
17.42,40.27,-0.12,0.01,106,-140,-321,-992,679,232,12,0
17.42,40.27,-0.12,0.01,106,-139,-321,-991,678,232,12,0
17.43,40.27,-0.12,0.01,106,-139,-321,-991,678,232,12,0
17.43,40.27,-0.12,0.01,106,-139,-321,-991,678,232,12,0
17.44,40.27,-0.12,0.01,106,-138,-321,-990,677,232,12,0
17.44,40.27,-0.12,0.01,106,-138,-321,-990,677,232,12,0
17.45,40.27,-0.12,0.01,106,-138,-321,-989,677,232,12,0
17.45,40.26,-0.12,0.01,106,-137,-321,-989,676,232,12,0
17.46,40.26,-0.12,0.01,106,-137,-321,-989,676,232,12,0
17.46,40.26,-0.12,0.01,106,-137,-321,-988,675,232,12,0
17.47,40.26,-0.12,0.01,106,-136,-321,-988,675,232,12,0
17.47,40.26,-0.12,0.01,106,-136,-321,-987,675,232,12,0
17.48,40.26,-0.12,0.01,106,-136,-321,-987,674,232,12,0
17.48,40.26,-0.12,0.01,106,-135,-321,-987,674,232,12,0
17.49,40.26,-0.12,0.01,106,-135,-321,-986,673,232,12,0
17.49,40.26,-0.12,0.01,106,-135,-321,-986,673,233,12,0
17.50,40.26,-0.12,0.01,106,-134,-321,-985,673,233,12,0
17.50,40.26,-0.12,0.01,106,-134,-321,-985,672,233,12,0
17.51,40.26,-0.12,0.01,106,-134,-321,-985,672,233,12,0
17.51,40.26,-0.12,0.01,106,-133,-321,-984,672,233,12,0
17.52,40.26,-0.12,0.01,107,-133,-321,-984,671,233,12,0
17.52,40.26,-0.12,0.01,107,-133,-321,-984,671,233,12,0
17.53,40.26,-0.13,0.01,107,-132,-321,-983,670,233,13,0
17.53,40.26,-0.13,0.01,107,-132,-321,-983,670,233,13,0
17.54,40.25,-0.13,0.01,107,-132,-321,-982,670,233,13,0
17.54,40.25,-0.13,0.01,107,-131,-321,-982,669,233,13,0
17.55,40.25,-0.13,0.01,107,-131,-321,-982,669,233,13,0
17.55,40.25,-0.13,0.01,107,-131,-321,-981,669,233,13,0
17.56,40.25,-0.13,0.01,107,-130,-321,-981,668,233,13,0
17.56,40.25,-0.13,0.01,107,-130,-321,-981,668,233,13,0
17.57,40.25,-0.13,0.01,107,-130,-321,-980,667,234,13,0
17.57,40.25,-0.13,0.01,107,-129,-321,-980,667,234,13,0
17.58,40.25,-0.13,0.01,107,-129,-321,-979,667,234,13,0
17.58,40.25,-0.13,0.01,107,-129,-321,-979,666,234,13,0
17.59,40.25,-0.13,0.01,107,-128,-321,-979,666,234,13,0
17.59,40.25,-0.13,0.01,107,-128,-321,-978,666,234,13,0
17.60,40.25,-0.13,0.01,107,-128,-321,-978,665,234,13,0
17.60,40.25,-0.13,0.01,107,-127,-321,-978,665,234,13,0
17.61,40.25,-0.13,0.01,107,-127,-321,-977,664,234,13,0
17.61,40.24,-0.13,0.01,107,-127,-321,-977,664,234,13,0
17.62,40.24,-0.13,0.01,107,-126,-321,-976,664,234,13,0
17.62,40.24,-0.13,0.01,107,-126,-321,-976,663,234,13,0
17.63,40.24,-0.13,0.01,108,-126,-321,-976,663,234,13,0
17.63,40.24,-0.13,0.01,108,-125,-321,-975,663,234,13,0
17.64,40.24,-0.13,0.01,108,-125,-321,-975,662,234,13,0
17.64,40.24,-0.13,0.01,108,-125,-321,-975,662,235,13,0
17.65,40.24,-0.13,0.01,108,-124,-321,-974,661,235,13,0
17.65,40.24,-0.13,0.01,108,-124,-321,-974,661,235,13,0
17.66,40.24,-0.13,0.01,108,-124,-321,-974,661,235,13,0
17.66,40.24,-0.13,0.01,108,-124,-321,-973,660,235,13,0
17.67,40.24,-0.13,0.01,108,-123,-321,-973,660,235,13,0
17.67,40.24,-0.13,0.01,108,-123,-321,-972,660,235,13,0
17.68,40.24,-0.13,0.01,108,-123,-321,-972,659,235,13,0
17.68,40.24,-0.13,0.01,108,-122,-321,-972,659,235,13,0
17.69,40.23,-0.13,0.01,108,-122,-321,-971,658,235,13,0
17.69,40.23,-0.13,0.01,108,-122,-321,-971,658,235,13,0
17.70,40.23,-0.14,0.01,108,-121,-321,-971,658,235,13,0
17.70,40.23,-0.14,0.01,108,-121,-321,-970,657,235,13,0
17.71,40.23,-0.14,0.01,108,-121,-321,-970,657,235,13,0
17.71,40.23,-0.14,0.01,108,-120,-321,-970,657,235,13,0
17.72,40.23,-0.14,0.01,108,-120,-321,-969,656,235,13,0
17.72,40.23,-0.14,0.01,108,-120,-321,-969,656,236,13,0
17.73,40.23,-0.14,0.01,108,-120,-321,-969,655,236,13,0
17.73,40.23,-0.14,0.01,108,-119,-321,-968,655,236,13,0
17.74,40.23,-0.14,0.01,109,-119,-321,-968,655,236,13,0
17.74,40.23,-0.14,0.01,109,-119,-321,-968,654,236,13,0
17.75,40.23,-0.14,0.01,109,-118,-321,-967,654,236,13,0
17.75,40.23,-0.14,0.01,109,-118,-321,-967,654,236,13,0
17.76,40.23,-0.14,0.01,109,-118,-321,-966,653,236,13,0
17.76,40.22,-0.14,0.01,109,-117,-321,-966,653,236,13,0
17.77,40.22,-0.14,0.01,109,-117,-321,-966,652,236,13,0
17.77,40.22,-0.14,0.01,109,-117,-321,-965,652,236,13,0
17.78,40.22,-0.14,0.01,109,-117,-321,-965,652,236,13,0
17.78,40.22,-0.14,0.01,109,-116,-321,-965,651,236,13,0
17.79,40.22,-0.14,0.01,109,-116,-321,-964,651,236,13,0
17.79,40.22,-0.14,0.01,109,-116,-321,-964,651,236,13,0
17.80,40.22,-0.14,0.01,109,-115,-321,-964,650,237,13,0
17.80,40.22,-0.14,0.01,109,-115,-321,-963,650,237,13,0
17.81,40.22,-0.14,0.01,109,-115,-321,-963,650,237,13,0
17.81,40.22,-0.14,0.01,109,-115,-321,-963,649,237,13,0
17.82,40.22,-0.14,0.01,109,-114,-321,-962,649,237,13,0
17.82,40.22,-0.14,0.01,109,-114,-321,-962,648,237,13,0
17.83,40.22,-0.14,0.01,109,-114,-321,-962,648,237,13,0
17.83,40.21,-0.14,0.01,109,-113,-321,-961,648,237,13,0
17.84,40.21,-0.14,0.01,109,-113,-321,-961,647,237,13,0
17.84,40.21,-0.14,0.01,110,-113,-321,-961,647,237,13,0
17.85,40.21,-0.14,0.01,110,-113,-321,-960,647,237,13,0
17.85,40.21,-0.14,0.01,110,-112,-321,-960,646,237,13,0
17.86,40.21,-0.14,0.01,110,-112,-321,-960,646,237,13,0
17.86,40.21,-0.14,0.01,110,-112,-321,-959,645,237,13,0
17.87,40.21,-0.14,0.01,110,-111,-321,-959,645,237,13,0
17.87,40.21,-0.14,0.01,110,-111,-321,-959,645,237,13,0
17.88,40.21,-0.14,0.01,110,-111,-321,-958,644,238,13,0
17.88,40.21,-0.14,0.01,110,-111,-321,-958,644,238,13,0
17.89,40.21,-0.14,0.01,110,-110,-321,-958,644,238,13,0
17.89,40.21,-0.14,0.01,110,-110,-321,-957,643,238,13,0
17.90,40.21,-0.14,0.01,110,-110,-321,-957,643,238,13,0
17.90,40.20,-0.15,0.01,110,-110,-321,-957,642,238,13,0
17.91,40.20,-0.15,0.01,110,-109,-321,-956,642,238,13,0
17.91,40.20,-0.15,0.01,110,-109,-321,-956,642,238,13,0
17.92,40.20,-0.15,0.01,110,-109,-321,-956,641,238,13,0
17.92,40.20,-0.15,0.01,110,-108,-321,-955,641,238,13,0
17.93,40.20,-0.15,0.01,110,-108,-321,-955,641,238,13,0
17.93,40.20,-0.15,0.01,110,-108,-321,-955,640,238,13,0
17.94,40.20,-0.15,0.01,110,-108,-321,-954,640,238,13,0
17.94,40.20,-0.15,0.01,110,-107,-321,-954,640,238,13,0
17.95,40.20,-0.15,0.01,110,-107,-321,-954,639,238,13,0
17.95,40.20,-0.15,0.01,111,-107,-321,-953,639,238,13,0
17.96,40.20,-0.15,0.01,111,-107,-321,-953,638,239,13,0
17.96,40.20,-0.15,0.01,111,-106,-321,-953,638,239,13,0
17.97,40.20,-0.15,0.01,111,-106,-321,-952,638,239,13,0
17.97,40.19,-0.15,0.01,111,-106,-321,-952,637,239,14,0
17.98,40.19,-0.15,0.01,111,-106,-321,-952,637,239,14,0
17.98,40.19,-0.15,0.01,111,-105,-321,-951,637,239,14,0
17.99,40.19,-0.15,0.01,111,-105,-321,-951,636,239,14,0
17.99,40.19,-0.15,0.01,111,-105,-321,-951,636,239,14,0
18.00,40.19,-0.15,0.01,111,-105,-321,-951,635,239,14,0
18.00,40.19,-0.15,0.01,111,-104,-321,-950,635,239,14,0
18.01,40.19,-0.15,0.01,111,-104,-321,-950,635,239,14,0
18.01,40.19,-0.15,0.01,111,-104,-321,-950,634,239,14,0
18.02,40.19,-0.15,0.01,111,-104,-321,-949,634,239,14,0
18.02,40.19,-0.15,0.01,111,-103,-321,-949,634,239,14,0
18.03,40.19,-0.15,0.01,111,-103,-321,-949,633,239,14,0
18.03,40.19,-0.15,0.01,111,-103,-321,-948,633,239,14,0
18.04,40.18,-0.15,0.01,111,-102,-321,-948,633,240,14,0
18.04,40.18,-0.15,0.01,111,-102,-321,-948,632,240,14,0
18.05,40.18,-0.15,0.01,111,-102,-321,-947,632,240,14,0
18.05,40.18,-0.15,0.01,112,-102,-321,-947,631,240,14,0
18.06,40.18,-0.15,0.01,112,-101,-321,-947,631,240,14,0
18.06,40.18,-0.15,0.01,112,-101,-321,-946,631,240,14,0
18.07,40.18,-0.15,0.01,112,-101,-321,-946,630,240,14,0
18.07,40.18,-0.15,0.01,112,-101,-321,-946,630,240,14,0
18.08,40.18,-0.15,0.01,112,-100,-321,-946,630,240,14,0
18.08,40.18,-0.15,0.01,112,-100,-321,-945,629,240,14,0
18.09,40.18,-0.15,0.01,112,-100,-321,-945,629,240,14,0
18.09,40.18,-0.15,0.01,112,-100,-321,-945,629,240,14,0
18.10,40.18,-0.15,0.01,112,-100,-321,-944,628,240,14,0
18.10,40.17,-0.15,0.01,112,-99,-321,-944,628,240,14,0
18.11,40.17,-0.15,0.01,112,-99,-321,-944,627,240,14,0
18.11,40.17,-0.15,0.01,112,-99,-321,-943,627,240,14,0
18.12,40.17,-0.15,0.01,112,-99,-321,-943,627,241,14,0
18.12,40.17,-0.15,0.01,112,-98,-321,-943,626,241,14,0
18.13,40.17,-0.15,0.01,112,-98,-321,-942,626,241,14,0
18.13,40.17,-0.15,0.01,112,-98,-321,-942,626,241,14,0
18.14,40.17,-0.15,0.01,112,-98,-321,-942,625,241,14,0
18.14,40.17,-0.15,0.01,112,-97,-321,-942,625,241,14,0
18.15,40.17,-0.15,0.01,112,-97,-321,-941,625,241,14,0
18.15,40.17,-0.15,0.01,112,-97,-321,-941,624,241,14,0
18.16,40.17,-0.15,0.01,113,-97,-321,-941,624,241,14,0
18.16,40.17,-0.15,0.01,113,-96,-321,-940,623,241,14,0
18.17,40.16,-0.16,0.01,113,-96,-321,-940,623,241,14,0
18.17,40.16,-0.16,0.01,113,-96,-321,-940,623,241,14,0
18.18,40.16,-0.16,0.01,113,-96,-321,-940,622,241,14,0
18.18,40.16,-0.16,0.01,113,-95,-321,-939,622,241,14,0
18.19,40.16,-0.16,0.01,113,-95,-321,-939,622,241,14,0
18.19,40.16,-0.16,0.01,113,-95,-321,-939,621,241,14,0
18.20,40.16,-0.16,0.01,113,-95,-321,-938,621,242,14,0
18.20,40.16,-0.16,0.01,113,-95,-321,-938,621,242,14,0
18.21,40.16,-0.16,0.01,113,-94,-321,-938,620,242,14,0
18.21,40.16,-0.16,0.01,113,-94,-321,-937,620,242,14,0
18.22,40.16,-0.16,0.01,113,-94,-321,-937,619,242,14,0
18.22,40.16,-0.16,0.01,113,-94,-321,-937,619,242,14,0
18.23,40.16,-0.16,0.01,113,-93,-321,-937,619,242,14,0
18.23,40.15,-0.16,0.01,113,-93,-321,-936,618,242,14,0
18.24,40.15,-0.16,0.01,113,-93,-321,-936,618,242,14,0
18.24,40.15,-0.16,0.01,113,-93,-321,-936,618,242,14,0
18.25,40.15,-0.16,0.01,113,-92,-321,-935,617,242,14,0
18.25,40.15,-0.16,0.01,113,-92,-321,-935,617,242,14,0
18.26,40.15,-0.16,0.01,114,-92,-321,-935,617,242,14,0
18.26,40.15,-0.16,0.01,114,-92,-321,-935,616,242,14,0
18.27,40.15,-0.16,0.01,114,-92,-321,-934,616,242,14,0
18.27,40.15,-0.16,0.01,114,-91,-321,-934,616,242,14,0
18.28,40.15,-0.16,0.01,114,-91,-321,-934,615,243,14,0
18.28,40.15,-0.16,0.01,114,-91,-321,-933,615,243,14,0
18.29,40.15,-0.16,0.01,114,-91,-321,-933,614,243,14,0
18.29,40.15,-0.16,0.01,114,-90,-321,-933,614,243,14,0
18.30,40.14,-0.16,0.01,114,-90,-321,-933,614,243,14,0
18.30,40.14,-0.16,0.01,114,-90,-321,-932,613,243,14,0
18.31,40.14,-0.16,0.01,114,-90,-321,-932,613,243,14,0
18.31,40.14,-0.16,0.01,114,-90,-321,-932,613,243,14,0
18.32,40.14,-0.16,0.01,114,-89,-321,-931,612,243,14,0
18.32,40.14,-0.16,0.01,114,-89,-321,-931,612,243,14,0
18.33,40.14,-0.16,0.01,114,-89,-321,-931,612,243,14,0
18.33,40.14,-0.16,0.01,114,-89,-321,-931,611,243,14,0
18.34,40.14,-0.16,0.01,114,-88,-321,-930,611,243,14,0
18.34,40.14,-0.16,0.01,114,-88,-321,-930,610,243,14,0
18.35,40.14,-0.16,0.01,114,-88,-321,-930,610,243,14,0
18.35,40.14,-0.16,0.01,114,-88,-321,-930,610,243,14,0
18.36,40.13,-0.16,0.01,115,-88,-321,-929,609,244,14,0
18.36,40.13,-0.16,0.01,115,-87,-321,-929,609,244,14,0
18.37,40.13,-0.16,0.01,115,-87,-321,-929,609,244,14,0
18.37,40.13,-0.16,0.01,115,-87,-321,-928,608,244,14,0
18.38,40.13,-0.16,0.01,115,-87,-321,-928,608,244,14,0
18.38,40.13,-0.16,0.01,115,-87,-321,-928,608,244,14,0
18.39,40.13,-0.16,0.01,115,-86,-321,-928,607,244,14,0
18.39,40.13,-0.16,0.01,115,-86,-321,-927,607,244,14,0
18.40,40.13,-0.16,0.01,115,-86,-321,-927,607,244,14,0
18.40,40.13,-0.16,0.01,115,-86,-321,-927,606,244,14,0
18.41,40.13,-0.16,0.01,115,-86,-321,-927,606,244,14,0
18.41,40.13,-0.16,0.01,115,-85,-321,-926,606,244,14,0
18.42,40.13,-0.16,0.01,115,-85,-321,-926,605,244,14,0
18.42,40.12,-0.16,0.01,115,-85,-321,-926,605,244,15,0
18.43,40.12,-0.16,0.01,115,-85,-321,-926,604,244,15,0
